"Host.ID","Host.Name","Host.Since","Host.Location","Host.About","Host.Response.Time","Host.Response.Rate","Host.Listings.Count","Host.Verifications","Host Has Profile Pic","Host Identity Verified","Host Is Superhost"
2417075,"Alejandro Y Noelia",2012-05-20,"Madrid, Madrid, Spain","I am Alejandro Conde a marketing consultant and entrepreneur in the sports sector. I have been fortunate to travel around the world because my father was an airline pilot and I think a great idea to share my apartment in the center of Madrid with other users. I speak English, Spanish, and I understand a little Italian and Portuguese. I'll be happy to provide support information for your first visit to Madrid, if you wish. My favorite destinations are Brazil and New York, but Paris, Tuscany and London drives me crazy. Hope to see you soon ...

Soy Alejandro Conde un consultor del márketing y empresario del sector deportivo. He tenido la suerte de viajar por todo el mundo gracias a que mi padre era piloto de aerolínea y me parece una idea genial compartir mi apartamento en el centro de Madrid con otros usuarios. Hablo inglés, español, y entiendo un poquito de italiano y portugués.

Estaré encantado de ofrecerte apoyo en información en tu primera visita a Madrid, si así lo deseas.

Mis destinos favoritos son Brasil y Nueva York, pero Paris, la Toscana y Londres me vuelven loco.

Espero verte pronto...","within an hour",100,7,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
19730570,"Al",2014-08-09,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
141962,"Maria Jose",2010-06-10,"Madrid, Community of Madrid, Spain","Hola somos una familia viajera que nos encanta visitar lugares nuevos y conocer culturas. Esperamos que os guste nuestro apartamento en Madrid¡¡","within an hour",100,4,"email,phone,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
142136,"Miguel",2010-06-10,"Madrid, Community of Madrid, Spain","Arquitecto de profesión, me gusta viajar y descubrir nuevas cosas.
La fotografía, el arte y la jardinería son mis pasiones. Me gusta la tranquilidad en casa y disfrutar de las pequeñas cosas.
Lo mejor es una tarde cualquiera entre amigos en algún lugar con encanto de Madrid.","within an hour",100,1,"email,phone,facebook,reviews",TRUE,FALSE,TRUE
19678357,"Maria",2014-08-08,"Burgos, Castilla y León, Spain","I work in Spanish culture and enjoy sharing it with people. This house is always fun.","within a few hours",92,7,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
46073184,"Francisco Jesús",2015-10-08,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
32242323,"Maria",2015-04-30,"Community of Madrid, Spain","Me gusta ser bien recibida en los paises a los que viajo y ser tratada como una mas de la casa. Por lo tanto procuro bien recibir en mi casa tambien.
Soy española. Hablo varios idiomas.","within an hour",100,2,"email,phone,reviews",TRUE,FALSE,FALSE
1718458,"Juan",2012-02-08,"Madrid, Community of Madrid, Spain","Soy Juan y me gusta viajar, leer , me gusta la música clásica y musica pop.la decoracion,la arquitectura,los museos,exposiciones,peliculas,cine,opera y salir los viernes con los amigos.
De comida,una buena paella,un cocido en invierno,un buen pescado fresco como sama o vieja en mi querida Canarias,un buen chuleton con amigos y barbacoa,y terminar con buenos postres para bajar la comida,lemon pie,tarta tatin,tarta sacher o un buen bizcocho de yogur casero con la familia a la hora del tee(five o'clock)
Intento que mis casas sean lo mas acogedoras posibles para que te sientas como en tu casa y espero conseguirlo para que te sientas a gusto,pongo las sabanas recien planchadas de algodon 100%   bordadas y toallas para que tengas un buen recibimiento
Saludos y bienvenidos","within an hour",100,32,"email,phone,reviews",TRUE,FALSE,FALSE
19975470,"Jose Maria",2014-08-13,"Guadalajara, Castilla-La Mancha, Spain","Hola 

Alquilo apartamentos en Madrid

Podeis consultarme

Jose","within a few hours",88,11,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
22321820,"Vanrays",2014-10-09,"Madrid, Community of Madrid, Spain","Vanrays ofrece a sus clientes un producto de resultado verificado en forma de Alquiler de Apartamentos Amueblados orientados a un segmento de clientes que necesitan alojamiento en espacios de alta calidad en la decoración, equipamiento y acabado de los mismos

Nuestra misión es que la estancia del huésped sea una experiencia inolvidable de confort y tranquilidad.

Nuestros huéspedes demandan un alto nivel de calidad en el alojamiento y los servicios, habitualmente son clientes de establecimientos de lujo y hoteles de 5 estrellas. Nuestra tasa de repetición es alta.","within a day",100,10,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
28420470,"Lara",2015-02-26,"Sucy-en-Brie, Île-de-France, France","",NA,NA,1,"email,phone,manual_online,reviews,manual_offline",TRUE,TRUE,FALSE
17400392,"Laura",2014-06-29,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
62020508,"Federico",2016-03-07,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
24117638,"Juan",2014-11-24,"Madrid, Community of Madrid, Spain","Buenas.. No sé que decir sobre mi. simplemente soy una persona agradable que intenta pasar un buen rato. Curioso de la vida, principalmente con personas y lugares. Mis mayores pasiones son la música (bailarla, tocarla, escucharla, etc), la literatura, el cine, el deporte y el turismo.","within a few hours",100,3,"email,phone,facebook,reviews",TRUE,FALSE,TRUE
16321284,"Gádor",2014-06-03,"Madrid, Community of Madrid, Spain","Viajar es una de las experiencias mas hermosas y enriquecedoras que he vivido.  Es maravilloso poder establecer nuevas relaciones con gente de otras culturas. Me gusta viajar sin prisas, improvisando y quedarme un tiempo en cada lugar.
Ofrezco a mis huespedes el mismo recibimiento que espero recibir: confianza, cordialidad, amistad, limpieza y respeto.","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
19038897,"Mar",2014-07-28,"Madrid, Community of Madrid, Spain","Soy una persona extrovertida,divertida y activa. me gusta el tea

tro,cine,leer,deporte,salir de cañas,viajar y conocer gente.
He vivido en burdeos y lieja.
Soy de Almería.","within a few hours",90,2,"email,phone,reviews",TRUE,FALSE,FALSE
32319122,"Oscar",2015-05-01,"Madrid, Community of Madrid, Spain","Amable, simpatico, con buen sentido del humor, muy sociable.","a few days or more",0,3,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
21731634,"Raquel",2014-09-24,"Madrid, Community of Madrid, Spain","Raquel y Javier son pareja y viven en el centro de Madrid. Raquel es asesora y Javier artista visual. A los dos nos encanta vivir en el centro, la buena comida y viajar. A los dos nos gusta conocer gente nueva.","within an hour",100,16,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
3244793,"Lorenzo",2012-08-13,"Madrid, Madrid, Spain","Hola me llamo Lorenzo y soy natural de Madrid, tengo un piso pequeñito que compre hace años cuando me independice, y he decidido sacarle provecho alquilandoselo a gente que quiera concocer Madrid, como es pequeño lo tengo a un precio economico, pero creo que es muy luminoso y bastante centrico en proporción a lo grande que es Madrid, además de estar muy bien comunicado por metro y autobuses.

si es la primera vez que bienes a Madrid, te aconsejo que visites, el museo del Prado, a mi me encanta, aunque no lo visito mucho por no esperar sus largas colas, merece la pena, puedes dar un paseo por el Parque  del Retiro para relajarte un poco cerca del Museo del Prado, yo tambien visitaria el Palacio Real y la Catedral de la Almudena que estan uno junto a la otra. Tambien merece mucho la pena visitar ciudades cercanas a Madrid, como Toledo, El Escorial, Aranjuez o Segovia, aunque  supongo que tu vendrás con la idea de ver algún sitio concreto, o seguro que alguno de estos ya los tenias apuntados en tu agenda, en cualquier caso espero te lleves buen recuerdo de Madrid, quedo a tu disposición.

no tengo ningún lema en la vida, por que creo que en la vida sobre todo hay que ser flexibles y adaptarse continuamente a las circunstancias, quiza ese sea mi lema, aunque me he dado cuenta de ello mientras lo escribia.","within a few hours",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
39589239,"Paco",2015-07-26,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,facebook",TRUE,FALSE,FALSE
34198397,"Catalina",2015-05-25,"Madrid, Community of Madrid, Spain","Soy una persona simpática, ordenada, optimista y servicial. Me gusta encender velas en casa. Antes me dedicaba al periodismo y a las comunicaciones y ahora he entrado en el maravilloso mundo del Coaching. Tengo un simpático gato al que baño cada mes y medio (es decir, es muy limpio). Desde esta semana, hay  otra persona viviendo en casa. Ella es de Portugal. También es muy simpática y ordenada. 
Me gusta escuchar jazz, música con energía y mensajes positivos, Ludovico, etc. Creo que hay música para cada ocasión. Me gusta  atender a la gente y orientarlos turísticamente. Aunque apenas comienzo con Airbnb, suelo orientar muy bien a familiares o amigos que en algún momento han venido a visitarme.
Me gusta mucho viajar. Disfruto caminando por las calles de Madrid, a veces voy a tomar algo a la ""Cantina"" del centro Cultural El Matadero, que queda muy cerca de casa. También voy a ver a alguna exposición, a un mercadillo u a otra actividad que organicen allí. Además, doy unos pasos de más (detrás del Matadero) y estoy en la zona de Madrid Río, donde disfruto de sentarme en la zona verde a leer o a contemplar la naturaleza, el cielo y la gente. Estoy segura de que te sentirás cómodo/a en casa y en la ciudad.

¡Bienvenida!, ¡Bienvenido!","within a day",50,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
23448600,"Yanina Andrea",2014-11-07,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
43603293,"José Gregorio",2015-09-07,"Madrid, Community of Madrid, Spain","","within an hour",100,3,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
41887513,"Maria",2015-08-19,"Madrid, Community of Madrid, Spain","Soy amable y tranquila, me encanta conocer gente nueva y compartir experiencias, os recibiré amistosamente y ayudaré si lo necesitéis para una estancia agradable.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
2724645,"Pepa",2012-06-24,"Madrid, Community of Madrid, Spain","trabajo en la docencia. tengo dos hijas, soy abuela. me gusta pasear por las ciudades o los sitios a los que voy. Me gusta cocinar.","within an hour",100,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
48243173,"Grecia Y Ali",2015-11-05,"Madrid, Community of Madrid, Spain","* Soy Grecia..! Amigable, Educada y muy Respetuosa. Amante de la Música, toco la Guitarra y ahora lo intento con el  Teclado. 
* Ali... 100% Servicial....    colecciono Imanes de países del mundo","within an hour",100,3,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
2825772,"Raul",2012-07-04,"Madrid, Community of Madrid, Spain","Somos un equipo de gente viajera que como a nosotros, nos encanta alojarnos en viviendas de gente local y sentirnos como en nuestra propia casa y por eso hemos hecho una selección de las casas más auténticas de Madrid para que te sientas en tu hogar vengas de donde vengas.","within an hour",100,7,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
83681234,"Pamela",2016-07-14,"Madrid, Community of Madrid, Spain","Hola, vivo con Carlos mi esposos y nuestra pequeña bebe de menos de un año, somos bastante sociables, nos encanta viajar, es unas de nuestras pasiones, sobre todo conocer esos rincones maravillosos que tiene este mundo, disfrutamos mucho  compartir las experiencias vividas con los viajeros que nos cruzamos en el camino.

Intentamos dar toda la información necesaria a nuestros huéspedes, que no les falte por conocer nada de Madrid, y sobre todo que se sientan como en casa. Nos gusta tratar a nuestros pasajeros, como nos gusta que nos traten a nosotros.

Es importante que tanto huésped como anfitrión, sintamos la seguridad y tranquilidad de estar en un lugar seguro, limpio y confortable.","within a day",100,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
22089644,"Uriel Francisco",2014-10-03,"Madrid, Community of Madrid, Spain","Human compromised with the life, obsessed about origins and perspectives. Searching the most efficient ways to improve the conscience.

The six things I could never do without:
- Hunger of curiosity.
- Adventure of the initiative.
- Coherence of the hand of unconformity.
- Perspective further than the evidence.
- Ability to create.
- Change itself.

I love cooking, especially innovating and tasting new and vegan things !","within an hour",100,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
38956201,"Vanessa&Silvia",2015-07-19,"Madrid, Community of Madrid, Spain","Nos encanta nuestro trabajo, conocer gente y viajar.","within an hour",100,6,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
44107283,"Gema",2015-09-13,"Rivas-Vaciamadrid, Comunidad de Madrid, Spain","Lo que mas me gusta es viajar y conocer sitios y lugares nuevos.
La cocina, los vinos y la cultura en general de cualquier país es lo mas enriquecedor de cada viaje. Siempre algo nuevo por descubrir","within an hour",100,2,"email,phone,facebook,reviews,jumio",TRUE,TRUE,TRUE
18745854,"Joelly Y Greicy",2014-07-23,"Madrid, Community of Madrid, Spain","We love travelling, the passion to live a new adventure finding new places, people, food, culture, music and more. We are used to share with people from differents countries, cause there´s no better way to be happier than open your mind to new cultures.
Nos encanta viajar, la pasión de vivir una nueva aventura descubriendo nuevos lugares, gente, comida, cultura, música y más. Estamos acostumbradas a compartir con personas de diferentes paises, porque no hay mejor manera para ser más Feliz que abriendo nuestra mente a nuevas culturas.","within a few hours",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
40186500,"Carmen",2015-08-01,"Madrid, Community of Madrid, Spain","","within a day",100,1,"email,phone,facebook,reviews,jumio,government_id,work_email",TRUE,TRUE,FALSE
37920595,"Alexandra",2015-07-08,"Madrid, Community of Madrid, Spain","Somos una pareja alegre, discretos y muy afables, me considero una buena anfitriona, muy conversadora","within a few hours",92,2,"email,phone,google,linkedin,reviews,jumio,government_id",TRUE,TRUE,TRUE
